,TRANSTYPE,DOCNUM,CUSTOMER,CUSTNAME,INVNUMBER,INVDATE,TRANSDATE,SALESPER1,ITEM,DESC,PRICELIST,QTYSHIPPED,INVUNIT,UNITPRICE,EXTINVMISC,TAMOUNT1,INVDISC,TBASE1,DPID,SUBCATID,MSOTR,FMTR,RSMTR,PRODUCTID,SUBDISTNAME,MARKETNAME,CUSTYPE,CUSTYPEDESC,CondID,BRAND,PICKINGSEQ,Cause_Of_Return_ID,SHINUMBER,SHIPDATE,TERMS,DAYENDNUM,AUDTORG,MSOGRP,BILEMAILC,INVDISCPER,TRNSFRED,TRNUMBER,FMID,RSMID,IDEN,DATETIME,CIRCULARNO,BATCHID
278,1,SKINV230-208457       ,23012419617,Good Heal Complex Pharmacy,SKINV230-208457       ,20190622,20190622,6042,1189,FACID HC CREAM 10GM                                         ,1,6,10gm      ,93.7,562.2,16.304,8.43,562.2,230020,42494,ML42,ML40,ML,SKF,N/A,Maijdee City,125,Institution,N/A,0,N/A       ,N/A,SKSH230-215498        ,20190622,CREDIT,0,NOKSKF,A         ,Regular Discount    ,1.49947,0,3,N/A     ,N/A     ,56821048,17:29.5,,9008
279,1,SKINV230-208457       ,23012419617,Good Heal Complex Pharmacy,SKINV230-208457       ,20190622,20190622,14985,1576,FLUCLOXIN 500MG CAP 40S                                     ,1,3,40s       ,314.84,944.52,54.782,14.17,944.52,230020,42494,ML42,ML40,ML,SKF,N/A,Maijdee City,125,Institution,N/A,0,N/A       ,N/A,SKSH230-215498        ,20190622,CREDIT,0,NOKSKF,B         ,Regular Discount    ,1.50023,0,3,N/A     ,N/A     ,56821049,17:29.5,,9012
280,1,SKINV230-208457       ,23012419617,Good Heal Complex Pharmacy,SKINV230-208457       ,20190622,20190622,14985,1502,LUMONA 10MG TAB 30S                                         ,1,2,30s       ,269.87,539.74,46.96,8.1,539.74,230020,42494,ML42,ML40,ML,SKF,N/A,Maijdee City,125,Institution,N/A,0,N/A       ,N/A,SKSH230-215498        ,20190622,CREDIT,0,NOKSKF,B         ,Regular Discount    ,1.50072,0,3,N/A     ,N/A     ,56821050,17:29.5,,9017
281,1,SKINV230-208457       ,23012419617,Good Heal Complex Pharmacy,SKINV230-208457       ,20190622,20190622,6042,1082,ORADIN 60ML SUS                                             ,1,6,60ml      ,22.49,134.94,3.913,2.02,134.94,230020,42494,ML42,ML40,ML,SKF,N/A,Maijdee City,125,Institution,N/A,0,N/A       ,N/A,SKSH230-215498        ,20190622,CREDIT,0,NOKSKF,A         ,Regular Discount    ,1.49696,0,3,N/A     ,N/A     ,56821051,17:29.5,,9013
282,1,SKINV230-208457       ,23012419617,Good Heal Complex Pharmacy,SKINV230-208457       ,20190622,20190622,6042,1534,OSTOCAL JR 250MG TAB 30S                                    ,1,5,30s       ,67.47,337.35,11.74,5.06,337.35,230020,42494,ML42,ML40,ML,SKF,N/A,Maijdee City,125,Institution,N/A,0,N/A       ,N/A,SKSH230-215498        ,20190622,CREDIT,0,NOKSKF,A         ,Regular Discount    ,1.49993,0,3,N/A     ,N/A     ,56821052,17:29.5,,9009
283,1,SKINV230-208457       ,23012419617,Good Heal Complex Pharmacy,SKINV230-208457       ,20190622,20190622,6042,1759,ROXIM 400MG CAP 10S                                         ,1,2,10s       ,374.81,749.62,65.22,11.24,749.62,230020,42494,ML42,ML40,ML,SKF,N/A,Maijdee City,125,Institution,N/A,0,N/A       ,N/A,SKSH230-215498        ,20190622,CREDIT,0,NOKSKF,A         ,Regular Discount    ,1.49943,0,3,N/A     ,N/A     ,56821053,17:29.5,,9008
284,1,SKINV230-208457       ,23012419617,Good Heal Complex Pharmacy,SKINV230-208457       ,20190622,20190622,6042,1131,ROXIM 50ML SUS                                              ,1,3,50ml      ,157.42,472.26,27.391,7.08,472.26,230020,42494,ML42,ML40,ML,SKF,N/A,Maijdee City,125,Institution,N/A,0,N/A       ,N/A,SKSH230-215498        ,20190622,CREDIT,0,NOKSKF,A         ,Regular Discount    ,1.49917,0,3,N/A     ,N/A     ,56821054,17:29.5,,9045
285,1,SKINV230-208457       ,23012419617,Good Heal Complex Pharmacy,SKINV230-208457       ,20190622,20190622,6042,1025,SK MOX SUS 100ML                                            ,1,1,100ml     ,35.68,35.68,6.208,0.54,35.68,230020,42494,ML42,ML40,ML,SKF,N/A,Maijdee City,125,Institution,N/A,0,N/A       ,N/A,SKSH230-215498        ,20190622,CREDIT,0,NOKSKF,A         ,Regular Discount    ,1.51345,0,3,N/A     ,N/A     ,56821055,17:29.5,,9019
286,1,SKINV510-337596       ,51011111353,Padma Aushadhaloy,SKINV510-337596       ,20190622,20190622,7359,1240,XINC B SYP 100ML                                            ,1,10,100ml     ,41.23,412.3,7.17,6.18,412.3,510022,42647,BM52,BM50,BM,SKF,N/A,Takerhat,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH510-360273        ,20190622,CASH  ,0,BSLSKF,Z         ,Regular Discount    ,1.49891,0,3,N/A     ,N/A     ,56861577,17:29.5,,9014
287,1,SKINV510-337596       ,51011111353,Padma Aushadhaloy,SKINV510-337596       ,20190622,20190622,7359,1272,XINC B TAB 30S                                              ,1,10,30s       ,67.47,674.7,11.74,10.12,674.7,510022,42647,BM52,BM50,BM,SKF,N/A,Takerhat,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH510-360273        ,20190622,CASH  ,0,BSLSKF,Z         ,Regular Discount    ,1.49993,0,3,N/A     ,N/A     ,56861578,17:29.5,,9016
288,1,SKINV140-268905       ,14013102503,Kalpana Pharmacy,SKINV140-268905       ,20190622,20190622,6773,1580,KILMAX 250MG TAB 16S                                        ,1,1,16s       ,299.85,299.85,52.174,3,299.85,140001,42645,MS81,MS80,MS,SKF,N/A,Fulpur,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH140-275164        ,20190622,CASH  ,0,MYMSKF,B         ,Regular Discount    ,1.0005,0,3,N/A     ,N/A     ,56861580,17:29.5,,9002
289,1,SKINV140-268905       ,14013102503,Kalpana Pharmacy,SKINV140-268905       ,20190622,20190622,6773,1447,SK CEF 500MG CAP 30S                                        ,1,1,30s       ,337.33,337.33,58.7,3.37,337.33,140001,42645,MS81,MS80,MS,SKF,N/A,Fulpur,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH140-275164        ,20190622,CASH  ,0,MYMSKF,B         ,Regular Discount    ,0.99902,0,3,N/A     ,N/A     ,56861581,17:29.5,,9003
290,1,SKINV140-268905       ,14013102503,Kalpana Pharmacy,SKINV140-268905       ,20190622,20190622,6773,1028,SK CEF SUS 100ML                                            ,1,2,100ml     ,67.47,134.94,11.74,1.35,134.94,140001,42645,MS81,MS80,MS,SKF,N/A,Fulpur,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH140-275164        ,20190622,CASH  ,0,MYMSKF,B         ,Regular Discount    ,1.00044,0,3,N/A     ,N/A     ,56861582,17:29.5,,9018
291,1,SKINV140-268905       ,14013102503,Kalpana Pharmacy,SKINV140-268905       ,20190622,20190622,8072,1595,UROKIT PLUS ORAL SOL 200ML                                  ,1,2,200ml     ,149.93,299.86,26.088,3,299.86,140001,42645,MS81,MS80,MS,SKF,N/A,Fulpur,120,Wholesaler-Ex. HQ,N/A,0,N/A       ,N/A,SKSH140-275164        ,20190622,CASH  ,0,MYMSKF,A         ,Regular Discount    ,1.00047,0,3,N/A     ,N/A     ,56861583,17:29.5,,9015
292,1,SKINV410-275584       ,41051000506,Parashmani Pharmacy,SKINV410-275584       ,20190622,20190622,6903,1335,ZOFRA 50ML ORAL SOL                                         ,1,8,50ml      ,33.73,269.84,5.869,0,269.84,41051,42647,KB54,KB50,KB,SKF,N/A,Zianagor,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH410-280989        ,20190622,CASH  ,0,KHLSKF,Z         ,"Bonus apply, Circula",0,0,3,N/A     ,N/A     ,56861584,17:29.5,SC-2017-01-10384,9015
293,1,SKINV410-275584       ,41051000506,Parashmani Pharmacy,SKINV410-275584       ,20190622,20190622,6903,1335,ZOFRA 50ML ORAL SOL                                         ,0,1,50ml      ,0,0,0,0,0,41051,42647,KB54,KB50,KB,SKF,N/A,Zianagor,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH410-280989        ,20190622,CASH  ,0,KHLSKF,Z         ,"Bonus Item, Circular",,0,3,N/A     ,N/A     ,56861585,17:29.5,SC-2017-01-10384,9015
294,1,SKINV410-275584       ,41051000506,Parashmani Pharmacy,SKINV410-275584       ,20190622,20190622,6903,1779,PEPTIL H 150MG TAB 210S                                     ,1,2,210s      ,210.22,420.44,54.78,0,420.44,41051,42647,KB54,KB50,KB,SKF,N/A,Zianagor,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH410-280989        ,20190622,CASH  ,0,KHLSKF,Z         ,Special Rate and vat,0,0,3,N/A     ,N/A     ,56861586,17:29.5,,9039
295,1,SKINV410-275584       ,41051000506,Parashmani Pharmacy,SKINV410-275584       ,20190622,20190622,6903,1067,ORADIN 10MG TAB 100S                                        ,1,2,100s      ,299.85,599.7,52.174,74.05,599.7,41051,42647,KB54,KB50,KB,SKF,N/A,Zianagor,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH410-280989        ,20190622,CASH  ,0,KHLSKF,Z         ,Flat Rate applied   ,12.34784,0,3,N/A     ,N/A     ,56861587,17:29.5,SC-2017-06-10487,0O801
296,1,SKINV410-275584       ,41051000506,Parashmani Pharmacy,SKINV410-275584       ,20190622,20190622,15612,1323,GTN TAB 50S                                                 ,1,1,50s       ,187.41,187.41,32.61,1.87,187.41,41051,42647,CCK57,KB50,KB,SKF,N/A,Zianagor,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH410-280989        ,20190622,CASH  ,0,KHLSKF,C         ,Regular Discount    ,0.99781,0,3,N/A     ,N/A     ,56861588,17:29.5,,9006
297,1,SKINV410-275584       ,41051000506,Parashmani Pharmacy,SKINV410-275584       ,20190622,20190622,6903,1376,LOSECTIL 20MG CAP 100S                                      ,1,2,100s      ,374.81,749.62,65.22,7.5,749.62,41051,42647,KB54,KB50,KB,SKF,N/A,Zianagor,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH410-280989        ,20190622,CASH  ,0,KHLSKF,Z         ,Regular Discount    ,1.00051,0,3,N/A     ,N/A     ,56861589,17:29.5,,9059
298,1,SKINV410-275584       ,41051000506,Parashmani Pharmacy,SKINV410-275584       ,20190622,20190622,6903,1604,LOSECTIL V 20MG CAP 100S                                    ,1,2,100s      ,374.81,749.62,65.217,7.5,749.62,41051,42647,KB54,KB50,KB,SKF,N/A,Zianagor,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH410-280989        ,20190622,CASH  ,0,KHLSKF,Z         ,Regular Discount    ,1.00051,0,3,N/A     ,N/A     ,56861590,17:29.5,,A9004
299,1,SKINV410-275584       ,41051000506,Parashmani Pharmacy,SKINV410-275584       ,20190622,20190622,15612,1704,NOCLOG 75MG TAB 40S                                         ,1,1,40s       ,359.82,359.82,62.61,3.6,359.82,41051,42647,CCK57,KB50,KB,SKF,N/A,Zianagor,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH410-280989        ,20190622,CASH  ,0,KHLSKF,C         ,Regular Discount    ,1.0005,0,3,N/A     ,N/A     ,56861591,17:29.5,,9008
300,1,SKINV410-275584       ,41051000506,Parashmani Pharmacy,SKINV410-275584       ,20190622,20190622,6903,1266,PEPTIL H SYP 100ML                                          ,1,12,100ml     ,33.73,404.76,5.869,4.05,404.76,41051,42647,KB54,KB50,KB,SKF,N/A,Zianagor,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH410-280989        ,20190622,CASH  ,0,KHLSKF,Z         ,Regular Discount    ,1.00059,0,3,N/A     ,N/A     ,56861592,17:29.5,,9006
301,1,SKINV220-286347       ,22061110740,Maa Medicine Point,SKINV220-286347       ,20190623,20190623,6339,1430,TAMEN 500MG TAB 200S                                        ,1,2,200s      ,119.94,239.88,20.87,0,239.88,220002,42494,CG31,CG30,CG,SKF,N/A,Comilla Town,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH220-310920        ,20190622,CASH  ,0,COMSKF,B         ,-                   ,0,0,3,N/A     ,N/A     ,56980057,19:52.9,,9016
302,1,SKINV220-286347       ,22061110740,Maa Medicine Point,SKINV220-286347       ,20190623,20190623,6339,1749,TUFNIL 200MG TAB 50S                                        ,1,1,50s       ,374.82,374.82,65.22,0,374.82,220002,42494,CG31,CG30,CG,SKF,N/A,Comilla Town,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH220-310920        ,20190622,CASH  ,0,COMSKF,B         ,-                   ,0,0,3,N/A     ,N/A     ,56980058,19:52.9,,9035
303,1,SKINV430-314079       ,43061109974,Niramoy Clinic,SKINV430-314079       ,20190623,20190623,1311,1518,TAPENTA 100MG TAB 10S                                       ,1,2,10s       ,187.41,374.82,32.61,0,374.82,430002,42647,KC41,KC40,KC,SKF,N/A,Holidhani,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH430-329124        ,20190623,CASH  ,0,KUSSKF,A         ,Declared Item       ,0,0,3,N/A     ,N/A     ,56980059,19:52.9,,9017
304,1,SKINV430-314079       ,43061109974,Niramoy Clinic,SKINV430-314079       ,20190623,20190623,16875,1087,XINC SYP 100 ML                                             ,1,1,100ml     ,26.24,26.24,4.566,0,26.24,430002,42647,KC41,KC40,KC,SKF,N/A,Holidhani,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH430-329124        ,20190623,CASH  ,0,KUSSKF,B         ,-                   ,0,0,3,N/A     ,N/A     ,56980060,19:52.9,,9038
305,1,SKINV420-359404       ,42011120161,New Tulshain Drug House,SKINV420-359404       ,20190623,20190623,1769,1633,ETORIX 60MG TAB 50S                                         ,1,1,50s       ,262.37,262.37,45.652,2.62,262.37,420012,42494,FG11,FG10,FG,SKF,N/A,Faridpur City,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH420-373118        ,20190623,CASH  ,0,FRDSKF,B         ,Regular Discount    ,0.99859,0,3,N/A     ,N/A     ,56980061,19:52.9,,9002
306,1,SKINV420-359404       ,42011120161,New Tulshain Drug House,SKINV420-359404       ,20190623,20190623,1769,1634,ETORIX 90MG TAB 40S                                         ,1,1,40s       ,359.82,359.82,62.609,3.6,359.82,420012,42494,FG11,FG10,FG,SKF,N/A,Faridpur City,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH420-373118        ,20190623,CASH  ,0,FRDSKF,B         ,Regular Discount    ,1.0005,0,3,N/A     ,N/A     ,56980062,19:52.9,,9007
307,1,SKINV420-359404       ,42011120161,New Tulshain Drug House,SKINV420-359404       ,20190623,20190623,1769,1576,FLUCLOXIN 500MG CAP 40S                                     ,1,1,40s       ,314.84,314.84,54.782,3.15,314.84,420012,42494,FG11,FG10,FG,SKF,N/A,Faridpur City,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH420-373118        ,20190623,CASH  ,0,FRDSKF,B         ,Regular Discount    ,1.00051,0,3,N/A     ,N/A     ,56980063,19:52.9,,9014
308,1,SKINV420-359404       ,42011120161,New Tulshain Drug House,SKINV420-359404       ,20190623,20190623,1769,1009,FLUCLOXIN SUS 100ML                                         ,1,1,100ml     ,45.73,45.73,7.957,0.46,45.73,420012,42494,FG11,FG10,FG,SKF,N/A,Faridpur City,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH420-373118        ,20190623,CASH  ,0,FRDSKF,B         ,Regular Discount    ,1.0059,0,3,N/A     ,N/A     ,56980064,19:52.9,,9017
309,1,SKINV420-359404       ,42011120161,New Tulshain Drug House,SKINV420-359404       ,20190623,20190623,6366,1534,OSTOCAL JR 250MG TAB 30S                                    ,1,2,30s       ,67.47,134.94,11.74,1.35,134.94,420012,42494,FG11,FG10,FG,SKF,N/A,Faridpur City,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH420-373118        ,20190623,CASH  ,0,FRDSKF,A         ,Regular Discount    ,1.00044,0,3,N/A     ,N/A     ,56980066,19:52.9,,9009
310,1,SKINV420-359404       ,42011120161,New Tulshain Drug House,SKINV420-359404       ,20190623,20190623,6366,1571,UROKIT 10 ER TAB 20S                                        ,1,2,20s       ,149.93,299.86,26.088,3,299.86,420012,42494,FG11,FG10,FG,SKF,N/A,Faridpur City,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH420-373118        ,20190623,CASH  ,0,FRDSKF,A         ,Regular Discount    ,1.00047,0,3,N/A     ,N/A     ,56980067,19:52.9,,9015
311,1,SKINV420-359404       ,42011120161,New Tulshain Drug House,SKINV420-359404       ,20190623,20190623,1769,1778,VITOCAL D EFFERVESCENT TAB 10S                              ,1,2,10s       ,112.44,224.88,19.57,2.25,224.88,420012,42494,FG11,FG10,FG,SKF,N/A,Faridpur City,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH420-373118        ,20190623,CASH  ,0,FRDSKF,B         ,Regular Discount    ,1.00053,0,3,N/A     ,N/A     ,56980068,19:52.9,,9027
312,1,SKINV220-286350       ,22061002804,Dibbo Medical Hall,SKINV220-286350       ,20190623,20190623,1166,1073,NAPROX 500MG TAB 50S                                        ,1,1,50s       ,412.3,412.3,71.74,0,412.3,220016,42494,CG31,CG30,CG,SKF,N/A,Comilla Town,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH220-310924        ,20190622,CASH  ,0,COMSKF,A         ,-                   ,0,0,3,N/A     ,N/A     ,56980069,19:52.9,,9014
313,1,SKINV220-286350       ,22061002804,Dibbo Medical Hall,SKINV220-286350       ,20190623,20190623,1166,1082,ORADIN 60ML SUS                                             ,1,4,60ml      ,22.49,89.96,3.913,0,89.96,220016,42494,CG31,CG30,CG,SKF,N/A,Comilla Town,105,Retailer-HQ,N/A,0,N/A       ,N/A,SKSH220-310924        ,20190622,CASH  ,0,COMSKF,A         ,-                   ,0,0,3,N/A     ,N/A     ,56980070,19:52.9,,9013
314,1,SKINV430-314080       ,43061100791,Nurjahan Pharmacy,SKINV430-314080       ,20190623,20190623,1311,1518,TAPENTA 100MG TAB 10S                                       ,1,2,10s       ,187.41,374.82,32.61,0,374.82,430002,42647,KC41,KC40,KC,SKF,N/A,Jhenaida,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH430-329125        ,20190623,CASH  ,0,KUSSKF,A         ,Declared Item       ,0,0,3,N/A     ,N/A     ,56980071,19:52.9,,9017
315,1,SKINV430-314080       ,43061100791,Nurjahan Pharmacy,SKINV430-314080       ,20190623,20190623,16875,1087,XINC SYP 100 ML                                             ,1,1,100ml     ,26.24,26.24,4.566,0,26.24,430002,42647,KC41,KC40,KC,SKF,N/A,Jhenaida,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH430-329125        ,20190623,CASH  ,0,KUSSKF,B         ,-                   ,0,0,3,N/A     ,N/A     ,56980072,19:52.9,,9038
316,1,SKINV440-278161       ,44037800620,Zaman Pharmacy,SKINV440-278161       ,20190623,20190623,11961,1652,KEFUCLAV 250MG TAB 16S                                      ,1,1,16s       ,359.82,359.82,62.61,0,359.82,44034,42647,JS54,JS50,JS,SKF,N/A,Satkhira,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH440-283364        ,20190623,CASH  ,0,JESSKF,Z         ,-                   ,0,0,3,N/A     ,N/A     ,57020462,19:52.9,,9006
317,1,SKINV440-278161       ,44037800620,Zaman Pharmacy,SKINV440-278161       ,20190623,20190623,11961,1337,NORIUM 10MG TAB 60S                                         ,1,1,60s       ,224.89,224.89,39.131,0,224.89,44034,42647,JS54,JS50,JS,SKF,N/A,Satkhira,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH440-283364        ,20190623,CASH  ,0,JESSKF,Z         ,-                   ,0,0,3,N/A     ,N/A     ,57020463,19:52.9,,9007
318,1,SKINV440-278161       ,44037800620,Zaman Pharmacy,SKINV440-278161       ,20190623,20190623,11961,1345,SOLBION TAB 50S                                             ,1,1,50s       ,299.85,299.85,52.17,0,299.85,44034,42647,JS54,JS50,JS,SKF,N/A,Satkhira,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH440-283364        ,20190623,CASH  ,0,JESSKF,Z         ,-                   ,0,0,3,N/A     ,N/A     ,57020464,19:52.9,,9001
319,1,SKINV220-286308       ,22061110337,Bismilla Medical Hall,SKINV220-286308       ,20190623,20190623,16884,1663,ESORAL 20MG TAB 112S                                        ,1,1,112s      ,419.79,419.79,73.04,0,419.79,220029,42647,CG53,CG50,CG,SKF,N/A,Muradnagar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH220-310848        ,20190622,CASH  ,0,COMSKF,B         ,-                   ,0,0,3,N/A     ,N/A     ,57020465,19:52.9,,9005
320,1,SKINV220-286308       ,22061110337,Bismilla Medical Hall,SKINV220-286308       ,20190623,20190623,16884,1511,GASTID 200ML SUS                                            ,1,3,200ml     ,82.46,247.38,14.35,0,247.38,220029,42647,CG53,CG50,CG,SKF,N/A,Muradnagar,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH220-310848        ,20190622,CASH  ,0,COMSKF,B         ,-                   ,0,0,3,N/A     ,N/A     ,57020466,19:52.9,,9029
321,1,SKINV270-209061       ,90000004288,Fatema Medical Hall,SKINV270-209061       ,20190623,20190623,1265,1632,ETORIX 120MG TAB 30S                                        ,1,1,30s       ,314.84,314.84,54.782,0,314.84,270020,42647,FK65,FK60,FK,SKF,N/A,Chowdhuryhat,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH270-215375        ,20190623,CASH  ,0,FENSKF,B         ,-                   ,0,0,3,N/A     ,N/A     ,57020467,19:52.9,,9013
322,1,SKINV270-209061       ,90000004288,Fatema Medical Hall,SKINV270-209061       ,20190623,20190623,1265,1749,TUFNIL 200MG TAB 50S                                        ,1,1,50s       ,374.82,374.82,65.22,0,374.82,270020,42647,FK65,FK60,FK,SKF,N/A,Chowdhuryhat,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH270-215375        ,20190623,CASH  ,0,FENSKF,B         ,-                   ,0,0,3,N/A     ,N/A     ,57020468,19:52.9,,9033
323,1,SKINV270-209061       ,90000004288,Fatema Medical Hall,SKINV270-209061       ,20190623,20190623,7292,1240,XINC B SYP 100ML                                            ,1,2,100ml     ,41.23,82.46,7.17,0,82.46,270020,42647,FK65,FK60,FK,SKF,N/A,Chowdhuryhat,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH270-215375        ,20190623,CASH  ,0,FENSKF,A         ,-                   ,0,0,3,N/A     ,N/A     ,57020469,19:52.9,,9017
324,1,SKINV430-314544       ,43061101347,Maa Pharmacy,SKINV430-314544       ,20190623,20190623,11903,1072,OSTOCAL TAB 500MG 100S                                      ,1,1,100s      ,299.85,299.85,52.174,0,299.85,430034,42647,KC81,KC80,KC,SKF,N/A,Bheramara,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH430-329614        ,20190623,CASH  ,0,KUSSKF,B         ,-                   ,0,0,3,N/A     ,N/A     ,57020470,19:52.9,,9005
325,1,SKINV430-314544       ,43061101347,Maa Pharmacy,SKINV430-314544       ,20190623,20190623,6957,1029,SOLVIT B TAB 45S                                            ,1,3,45s       ,20.92,62.76,3.64,0,62.76,430034,42647,KC81,KC80,KC,SKF,N/A,Bheramara,110,Retailer-Ex. HQ,N/A,0,N/A       ,N/A,SKSH430-329614        ,20190623,CASH  ,0,KUSSKF,A         ,-                   ,0,0,3,N/A     ,N/A     ,57020471,19:52.9,,9022
326,1,SKINV240-191071       ,90000010197,Fibi Dev Pharmacy,SKINV240-191071       ,20190623,20190623,8106,1663,ESORAL 20MG TAB 112S                                        ,1,1,112s      ,419.79,419.79,73.04,4.2,419.79,24047,42647,CT34,CT30,CT,SKF,N/A,Lama,130,Doctor-Cum Chemist,N/A,0,N/A       ,N/A,SKSH240-394684        ,20190623,CASH  ,0,COXSKF,Z         ,Regular Discount    ,1.0005,0,3,N/A     ,N/A     ,57020472,19:52.9,,9005
